dates,ticker,variable,value
1999-12-31,GBP,px,1.6182
1999-12-31,GBP,ir_diff,-0.11624999999999996
1999-12-31,JPY,px,0.0097551458394303
1999-12-31,JPY,ir_diff,-5.79
1999-12-31,NOK,px,0.12453300124533002
1999-12-31,NOK,ir_diff,-0.23500000000000032
1999-12-31,NZD,px,0.5213
1999-12-31,NZD,ir_diff,-0.6800000000000006
1999-12-31,SEK,px,0.11789950246409961
1999-12-31,SEK,ir_diff,-2.498
2000-01-31,AUD,px,0.635
2000-01-31,AUD,ir_diff,-0.26295
2000-01-31,CAD,px,0.689512514652141
2000-01-31,CAD,ir_diff,-0.8679199999999998
2000-01-31,CHF,px,0.6037918125830214
2000-01-31,CHF,ir_diff,-4.154579999999999
2000-01-31,EUR,px,0.9715
2000-01-31,EUR,ir_diff,-2.6624999999999996
2000-01-31,GBP,px,1.6141
2000-01-31,GBP,ir_diff,0.07718999999999987
2000-01-31,JPY,px,0.009313588525658936
2000-01-31,JPY,ir_diff,-5.8075
2000-01-31,NOK,px,0.12016342225426581
2000-01-31,NOK,ir_diff,-0.09124999999999961
2000-01-31,NZD,px,0.4945
2000-01-31,NZD,ir_diff,-0.37624999999999975
2000-01-31,SEK,px,0.11304288847188623
2000-01-31,SEK,ir_diff,-2.3862499999999995
2000-02-29,AUD,px,0.6154
2000-02-29,AUD,ir_diff,-0.48579999999999934
2000-02-29,CAD,px,0.6888475580354068
2000-02-29,CAD,ir_diff,-0.7391699999999997
2000-02-29,CHF,px,0.6017209218364523
2000-02-29,CHF,ir_diff,-3.9458299999999995
2000-02-29,EUR,px,0.9668
2000-02-29,EUR,ir_diff,-2.5862499999999997
2000-02-29,GBP,px,1.5802
2000-02-29,GBP,ir_diff,0.1484399999999999
2000-02-29,JPY,px,0.009093389106119851
2000-02-29,JPY,ir_diff,-5.949999999999999
2000-02-29,NOK,px,0.11968880909634949
2000-02-29,NOK,ir_diff,-0.1974999999999998
2000-02-29,NZD,px,0.4872
2000-02-29,NZD,ir_diff,-0.28249999999999975
2000-02-29,SEK,px,0.11451080982044706
2000-02-29,SEK,ir_diff,-2.1744999999999997
2000-03-31,AUD,px,0.6071
2000-03-31,AUD,ir_diff,-0.2737499999999997
2000-03-31,CAD,px,0.6902263942573164
2000-03-31,CAD,ir_diff,-0.8054199999999998
2000-03-31,CHF,px,0.6004924037710923
2000-03-31,CHF,ir_diff,-3.66708
2000-03-31,EUR,px,0.9555
2000-03-31,EUR,ir_diff,-2.47875
2000-03-31,GBP,px,1.5911
2000-03-31,GBP,ir_diff,0.14500000000000046
2000-03-31,JPY,px,0.00972951936174353
2000-03-31,JPY,ir_diff,-5.97875
2000-03-31,NOK,px,0.11843289592117107
2000-03-31,NOK,ir_diff,-0.18874999999999975
2000-03-31,NZD,px,0.496
2000-03-31,NZD,ir_diff,-0.08374999999999932
2000-03-31,SEK,px,0.11584934950590253
2000-03-31,SEK,ir_diff,-1.9587499999999993
2000-04-28,AUD,px,0.5839
2000-04-28,AUD,ir_diff,-0.2450000000000001
2000-04-28,CAD,px,0.6757669955399378
2000-04-28,CAD,ir_diff,-0.82667
2000-04-28,CHF,px,0.5828524800373026
2000-04-28,CHF,ir_diff,-3.435
2000-04-28,EUR,px,0.9119
2000-04-28,EUR,ir_diff,-2.46
2000-04-28,GBP,px,1.5513
2000-04-28,GBP,ir_diff,-0.038750000000000284
2000-04-28,JPY,px,0.009243852837862821
2000-04-28,JPY,ir_diff,-6.1725
2000-04-28,NOK,px,0.1119632760454571
2000-04-28,NOK,ir_diff,-0.1299999999999999
2000-04-28,NZD,px,0.4857
2000-04-28,NZD,ir_diff,0.10499999999999954
2000-04-28,SEK,px,0.11186057697685604
2000-04-28,SEK,ir_diff,-2.192
2000-05-31,AUD,px,0.5719
2000-05-31,AUD,ir_diff,-0.25920000000000076
2000-05-31,CAD,px,0.6677350427350427
2000-05-31,CAD,ir_diff,-0.7908300000000006
2000-05-31,CHF,px,0.5944243000653867
2000-05-31,CHF,ir_diff,-3.2591700000000006
2000-05-31,EUR,px,0.9352
2000-05-31,EUR,ir_diff,-2.4081200000000003
2000-05-31,GBP,px,1.4985
2000-05-31,GBP,ir_diff,-0.13750000000000018
2000-05-31,JPY,px,0.00927213722763097
2000-05-31,JPY,ir_diff,-6.390000000000001
2000-05-31,NOK,px,0.11222714774704
2000-05-31,NOK,ir_diff,-0.03250000000000064
2000-05-31,NZD,px,0.4583
2000-05-31,NZD,ir_diff,0.15249999999999986
2000-05-31,SEK,px,0.11156729739378793
2000-05-31,SEK,ir_diff,-2.2655000000000003
2000-06-30,AUD,px,0.5974
2000-06-30,AUD,ir_diff,-0.5925000000000002
2000-06-30,CAD,px,0.6752194463200539
2000-06-30,CAD,ir_diff,-0.8741699999999994
2000-06-30,CHF,px,0.6118827632625589
2000-06-30,CHF,ir_diff,-3.7024999999999997
2000-06-30,EUR,px,0.9525
2000-06-30,EUR,ir_diff,-2.4081200000000003
2000-06-30,GBP,px,1.5141
2000-06-30,GBP,ir_diff,-0.58359
2000-06-30,JPY,px,0.009423294383716547
2000-06-30,JPY,ir_diff,-6.76
2000-06-30,NOK,px,0.1166167158400485
2000-06-30,NOK,ir_diff,-0.3624999999999998
2000-06-30,NZD,px,0.4691
2000-06-30,NZD,ir_diff,0.012500000000000178
2000-06-30,SEK,px,0.11352284079556807
2000-06-30,SEK,ir_diff,-2.9074999999999998
2000-07-31,AUD,px,0.5793
2000-07-31,AUD,ir_diff,-0.5976799999999995
2000-07-31,CAD,px,0.6724949562878278
2000-07-31,CAD,ir_diff,-0.8777099999999995
2000-07-31,CHF,px,0.5997720866070892
2000-07-31,CHF,ir_diff,-3.37271
2000-07-31,EUR,px,0.9277
2000-07-31,EUR,ir_diff,-2.22063
2000-07-31,GBP,px,1.4986
2000-07-31,GBP,ir_diff,-0.5445399999999996
2000-07-31,JPY,px,0.009119095385737736
2000-07-31,JPY,ir_diff,-6.53438
2000-07-31,NOK,px,0.11307356566181959
2000-07-31,NOK,ir_diff,0.1406200000000002
2000-07-31,NZD,px,0.4547
2000-07-31,NZD,ir_diff,0.0756199999999998
2000-07-31,SEK,px,0.10914051841746249
2000-07-31,SEK,ir_diff,-2.6673799999999996
2000-08-31,AUD,px,0.5751
2000-08-31,AUD,ir_diff,-0.3751799999999994
2000-08-31,CAD,px,0.6790710308298249
2000-08-31,CAD,ir_diff,-0.7935499999999998
2000-08-31,CHF,px,0.5734273754229027
2000-08-31,CHF,ir_diff,-3.2818799999999997
2000-08-31,EUR,px,0.886
2000-08-31,EUR,ir_diff,-2.0843799999999995
2000-08-31,GBP,px,1.447
2000-08-31,GBP,ir_diff,-0.49562999999999935
2000-08-31,JPY,px,0.009376465072667603
2000-08-31,JPY,ir_diff,-6.52375
2000-08-31,NOK,px,0.1099529401416194
2000-08-31,NOK,ir_diff,0.28812000000000015
2000-08-31,NZD,px,0.4262
2000-08-31,NZD,ir_diff,0.11312000000000033
2000-08-31,SEK,px,0.10568590150073981
2000-08-31,SEK,ir_diff,-2.50188
2000-09-29,AUD,px,0.5428
2000-09-29,AUD,ir_diff,-0.10999999999999943
2000-09-29,CAD,px,0.6652474720596061
2000-09-29,CAD,ir_diff,-0.7783299999999995
2000-09-29,CHF,px,0.5798109816199919
2000-09-29,CHF,ir_diff,-3.1933299999999996
2000-09-29,EUR,px,0.8828
2000-09-29,EUR,ir_diff,-1.795
2000-09-29,GBP,px,1.4754
2000-09-29,GBP,ir_diff,-0.43374999999999986
2000-09-29,JPY,px,0.009247272054743851
2000-09-29,JPY,ir_diff,-6.275119999999999
2000-09-29,NOK,px,0.11012245617126244
2000-09-29,NOK,ir_diff,0.5300000000000002
2000-09-29,NZD,px,0.408
2000-09-29,NZD,ir_diff,-0.01499999999999968
2000-09-29,SEK,px,0.10379150362751305
2000-09-29,SEK,ir_diff,-2.6499999999999995
2000-10-31,AUD,px,0.519
2000-10-31,AUD,ir_diff,-0.17954999999999988
2000-10-31,CAD,px,0.6558237145855195
2000-10-31,CAD,ir_diff,-0.9645800000000007
2000-10-31,CHF,px,0.5560807429238726
2000-10-31,CHF,ir_diff,-3.2262500000000003
2000-10-31,EUR,px,0.8489
2000-10-31,EUR,ir_diff,-1.8175
2000-10-31,GBP,px,1.4494
2000-10-31,GBP,ir_diff,-0.63375
2000-10-31,JPY,px,0.009161704076958314
2000-10-31,JPY,ir_diff,-6.27125
2000-10-31,NOK,px,0.10783996549121104
2000-10-31,NOK,ir_diff,0.5987499999999999
2000-10-31,NZD,px,0.3974
2000-10-31,NZD,ir_diff,-0.16625000000000068
2000-10-31,SEK,px,0.1000530281048956
2000-10-31,SEK,ir_diff,-2.7052500000000004
2000-11-30,AUD,px,0.526
2000-11-30,AUD,ir_diff,-0.33169999999999966
2000-11-30,CAD,px,0.6523582751647204
2000-11-30,CAD,ir_diff,-0.8933299999999997
2000-11-30,CHF,px,0.5770007501009751
2000-11-30,CHF,ir_diff,-3.2683299999999997
2000-11-30,EUR,px,0.8715
2000-11-30,EUR,ir_diff,-1.6224999999999996
2000-11-30,GBP,px,1.4227
2000-11-30,GBP,ir_diff,-0.6143700000000001
2000-11-30,JPY,px,0.009035056017347307
2000-11-30,JPY,ir_diff,-6.2375
2000-11-30,NOK,px,0.10790862297806218
2000-11-30,NOK,ir_diff,0.7400000000000002
2000-11-30,NZD,px,0.4097
2000-11-30,NZD,ir_diff,-0.1200000000000001
2000-11-30,SEK,px,0.0997765006385696
2000-11-30,SEK,ir_diff,-2.86
2000-12-29,AUD,px,0.5588
2000-12-29,AUD,ir_diff,-0.4349999999999996
2000-12-29,CAD,px,0.6670669068107531
2000-12-29,CAD,ir_diff,-0.8683300000000003
2000-12-29,CHF,px,0.620693935820247
2000-12-29,CHF,ir_diff,-3.2366699999999997
2000-12-29,EUR,px,0.9427
2000-12-29,EUR,ir_diff,-1.6674999999999995
2000-12-29,GBP,px,1.493
2000-12-29,GBP,ir_diff,-0.6796899999999999
2000-12-29,JPY,px,0.0087404947120007
2000-12-29,JPY,ir_diff,-6.1575
2000-12-29,NOK,px,0.1131836291198841
2000-12-29,NOK,ir_diff,0.6950000000000003
2000-12-29,NZD,px,0.4425
2000-12-29,NZD,ir_diff,-0.040000000000000036
2000-12-29,SEK,px,0.1059086432043719
2000-12-29,SEK,ir_diff,-2.567
2001-01-31,AUD,px,0.5483
2001-01-31,AUD,ir_diff,-0.24874999999999936
2001-01-31,CAD,px,0.6670224119530416
2001-01-31,CAD,ir_diff,-0.6770800000000001
2001-01-31,CHF,px,0.6090504902856447
2001-01-31,CHF,ir_diff,-3.0287499999999996
2001-01-31,EUR,px,0.9302
2001-01-31,EUR,ir_diff,-1.5443699999999998
2001-01-31,GBP,px,1.4601
2001-01-31,GBP,ir_diff,-0.4996899999999993
2001-01-31,JPY,px,0.00858074480864939
2001-01-31,JPY,ir_diff,-5.85375
2001-01-31,NOK,px,0.1132259196775326
2001-01-31,NOK,ir_diff,1.1312500000000005
2001-01-31,NZD,px,0.443
2001-01-31,NZD,ir_diff,0.2762500000000001
2001-01-31,SEK,px,0.10490317437005643
2001-01-31,SEK,ir_diff,-2.24475
2001-02-28,AUD,px,0.5255
2001-02-28,AUD,ir_diff,0.3970500000000001
2001-02-28,CAD,px,0.6523157208088716
2001-02-28,CAD,ir_diff,-0.12457999999999991
2001-02-28,CHF,px,0.5995203836930456
2001-02-28,CHF,ir_diff,-2.0012499999999998
2001-02-28,EUR,px,0.9226
2001-02-28,EUR,ir_diff,-0.6793699999999996
2001-02-28,GBP,px,1.4451
2001-02-28,GBP,ir_diff,0.3728100000000003
2001-02-28,JPY,px,0.00852151682999574
2001-02-28,JPY,ir_diff,-4.94625
2001-02-28,NOK,px,0.11219944573473808
2001-02-28,NOK,ir_diff,1.9487500000000004
2001-02-28,NZD,px,0.4297
2001-02-28,NZD,ir_diff,1.05375
2001-02-28,SEK,px,0.10211375472276116
2001-02-28,SEK,ir_diff,-1.2932499999999996
2001-03-30,AUD,px,0.4856
2001-03-30,AUD,ir_diff,0.42249999999999943
2001-03-30,CAD,px,0.6346385733324871
2001-03-30,CAD,ir_diff,0.007499999999999396
2001-03-30,CHF,px,0.5737893045673629
2001-03-30,CHF,ir_diff,-1.6241700000000003
2001-03-30,EUR,px,0.8767
2001-03-30,EUR,ir_diff,-0.2837500000000004
2001-03-30,GBP,px,1.4161
2001-03-30,GBP,ir_diff,0.5943800000000001
2001-03-30,JPY,px,0.007915149596327371
2001-03-30,JPY,ir_diff,-4.7562500000000005
2001-03-30,NOK,px,0.10931351114997814
2001-03-30,NOK,ir_diff,2.3175
2001-03-30,NZD,px,0.4035
2001-03-30,NZD,ir_diff,1.4124999999999996
2001-03-30,SEK,px,0.09630014830222838
2001-03-30,SEK,ir_diff,-0.9424999999999999
2001-04-30,AUD,px,0.51
2001-04-30,AUD,ir_diff,0.24124999999999996
2001-04-30,CAD,px,0.6506180871828238
2001-04-30,CAD,ir_diff,-0.1154200000000003
2001-04-30,CHF,px,0.5759373380176237
2001-04-30,CHF,ir_diff,-1.55375
2001-04-30,EUR,px,0.886
2001-04-30,EUR,ir_diff,-0.3181200000000004
2001-04-30,GBP,px,1.4292
2001-04-30,GBP,ir_diff,0.6476600000000001
2001-04-30,JPY,px,0.008097165991902834
2001-04-30,JPY,ir_diff,-4.75125
2001-04-30,NOK,px,0.10971528882549784
2001-04-30,NOK,ir_diff,2.5112499999999995
2001-04-30,NZD,px,0.4129
2001-04-30,NZD,ir_diff,1.2962499999999997
2001-04-30,SEK,px,0.09735960744606277
2001-04-30,SEK,ir_diff,-0.8167499999999999
2001-05-31,AUD,px,0.5053
2001-05-31,AUD,ir_diff,0.5487500000000001
2001-05-31,CAD,px,0.6468305304010349
2001-05-31,CAD,ir_diff,0.2237499999999999
2001-05-31,CHF,px,0.5564830272676684
2001-05-31,CHF,ir_diff,-1.16125
2001-05-31,EUR,px,0.8457
2001-05-31,EUR,ir_diff,0.4737499999999999
2001-05-31,GBP,px,1.4183
2001-05-31,GBP,ir_diff,1.0042200000000001
2001-05-31,JPY,px,0.0084167999326656
2001-05-31,JPY,ir_diff,-4.25375
2001-05-31,NOK,px,0.10670536514575953
2001-05-31,NOK,ir_diff,3.21375
2001-05-31,NZD,px,0.4083
2001-05-31,NZD,ir_diff,1.50875
2001-05-31,SEK,px,0.09273856997125104
2001-05-31,SEK,ir_diff,-0.22424999999999962
2001-06-29,AUD,px,0.5119
2001-06-29,AUD,ir_diff,0.9783
2001-06-29,CAD,px,0.6603711285742587
2001-06-29,CAD,ir_diff,0.5116699999999996
2001-06-29,CHF,px,0.5580045756375203
2001-06-29,CHF,ir_diff,-0.7850000000000001
2001-06-29,EUR,px,0.849
2001-06-29,EUR,ir_diff,0.5362499999999999
2001-06-29,GBP,px,1.4153
2001-06-29,GBP,ir_diff,1.26375
